transaction_id,sale_date,store_id,customer_id,product_id,staff_id,quantity,unit_price,unit_cost,total_revenue,total_cost,profit,margin_pct,payment_method,month,day_of_week,quarter,year
215,2024-02-02,4,346,22,14,2,79.88,22.0,159.76,44.0,115.76,72.5,Loyalty Points,2024-02,Friday,Q1,2024
216,2024-12-29,4,789,36,13,1,23.46,7.0,23.46,7.0,16.46,70.2,Digital Wallet,2024-12,Sunday,Q4,2024
217,2025-03-24,4,986,43,13,1,6.18,1.8,6.18,1.8,4.38,70.9,Card,2025-03,Monday,Q1,2025
218,2024-04-17,1,121,14,3,3,20.41,5.0,61.23,15.0,46.23,75.5,Digital Wallet,2024-04,Wednesday,Q2,2024
219,2025-05-25,4,102,10,14,2,6.25,3.2,12.5,6.4,6.1,48.8,Card,2025-05,Sunday,Q2,2025
220,2025-03-01,4,7,16,15,3,90.04,35.0,270.12,105.0,165.12,61.1,Card,2025-03,Saturday,Q1,2025
221,2025-01-16,3,425,24,12,2,163.57,55.0,327.14,110.0,217.14,66.4,Card,2025-01,Thursday,Q1,2025
222,2025-03-15,2,420,46,7,4,26.1,8.0,104.4,32.0,72.4,69.3,Card,2025-03,Saturday,Q1,2025
223,2024-01-11,3,530,47,10,1,16.88,5.0,16.88,5.0,11.88,70.4,Card,2024-01,Thursday,Q1,2024
224,2025-12-31,4,897,34,15,5,8.17,2.5,40.85,12.5,28.35,69.4,Card,2025-12,Wednesday,Q4,2025
225,2024-12-18,1,287,46,4,2,24.86,8.0,49.72,16.0,33.72,67.8,Card,2024-12,Wednesday,Q4,2024
226,2025-07-11,3,634,42,12,1,51.37,18.0,51.37,18.0,33.37,65.0,Digital Wallet,2025-07,Friday,Q3,2025
227,2025-07-06,3,248,43,9,1,6.13,1.8,6.13,1.8,4.33,70.6,Digital Wallet,2025-07,Sunday,Q3,2025
228,2024-09-22,3,363,8,9,1,10.94,5.5,10.94,5.5,5.44,49.7,Cash,2024-09,Sunday,Q3,2024
229,2024-01-06,2,242,38,6,5,6.89,2.2,34.45,11.0,23.45,68.1,Card,2024-01,Saturday,Q1,2024
230,2025-08-09,3,732,20,10,2,25.8,6.0,51.6,12.0,39.6,76.7,Card,2025-08,Saturday,Q3,2025
231,2024-04-10,1,436,43,2,1,5.98,1.8,5.98,1.8,4.18,69.9,Card,2024-04,Wednesday,Q2,2024
232,2025-05-16,4,427,40,16,1,8.66,2.8,8.66,2.8,5.86,67.7,Digital Wallet,2025-05,Friday,Q2,2025
233,2025-06-25,1,218,30,3,1,31.25,8.0,31.25,8.0,23.25,74.4,Card,2025-06,Wednesday,Q2,2025
234,2025-02-22,1,379,32,3,1,19.6,6.0,19.6,6.0,13.6,69.4,Card,2025-02,Saturday,Q1,2025
235,2024-10-28,2,811,5,7,2,8.83,4.5,17.66,9.0,8.66,49.0,Card,2024-10,Monday,Q4,2024
236,2025-05-15,1,561,15,3,3,60.38,22.0,181.14,66.0,115.14,63.6,Digital Wallet,2025-05,Thursday,Q2,2025
237,2025-01-21,2,738,39,8,1,13.33,4.0,13.33,4.0,9.33,70.0,Cash,2025-01,Tuesday,Q1,2025
238,2024-06-01,4,334,6,16,2,6.92,3.8,13.84,7.6,6.24,45.1,Digital Wallet,2024-06,Saturday,Q2,2024
239,2024-12-13,3,982,43,9,3,6.21,1.8,18.63,5.4,13.23,71.0,Digital Wallet,2024-12,Friday,Q4,2024
240,2025-08-06,3,769,31,10,1,10.45,3.5,10.45,3.5,6.95,66.5,Card,2025-08,Wednesday,Q3,2025
241,2024-07-29,1,723,41,3,2,14.84,4.0,29.68,8.0,21.68,73.0,Card,2024-07,Monday,Q3,2024
242,2025-01-26,1,118,50,2,1,17.55,5.5,17.55,5.5,12.05,68.7,Card,2025-01,Sunday,Q1,2025
243,2024-07-04,1,60,20,4,1,25.97,6.0,25.97,6.0,19.97,76.9,Card,2024-07,Thursday,Q3,2024
244,2024-05-03,1,246,49,4,2,29.25,9.0,58.5,18.0,40.5,69.2,Card,2024-05,Friday,Q2,2024
245,2024-11-21,2,417,3,5,1,7.33,4.2,7.33,4.2,3.13,42.7,Loyalty Points,2024-11,Thursday,Q4,2024
246,2025-11-22,1,782,25,4,2,19.88,5.0,39.76,10.0,29.76,74.8,Digital Wallet,2025-11,Saturday,Q4,2025
247,2024-09-08,3,434,36,12,1,24.05,7.0,24.05,7.0,17.05,70.9,Cash,2024-09,Sunday,Q3,2024
248,2024-10-13,4,216,33,15,4,17.22,5.5,68.88,22.0,46.88,68.1,Loyalty Points,2024-10,Sunday,Q4,2024
249,2025-12-25,2,252,43,8,5,6.26,1.8,31.3,9.0,22.3,71.2,Card,2025-12,Thursday,Q4,2025
250,2025-12-09,1,945,1,1,2,3.87,2.2,7.74,4.4,3.34,43.2,Card,2025-12,Tuesday,Q4,2025
251,2025-12-14,3,781,26,9,1,50.18,12.0,50.18,12.0,38.18,76.1,Digital Wallet,2025-12,Sunday,Q4,2025
252,2025-11-18,2,127,23,7,5,147.31,45.0,736.55,225.0,511.55,69.5,Digital Wallet,2025-11,Tuesday,Q4,2025
253,2025-12-14,5,128,30,17,1,29.15,8.0,29.15,8.0,21.15,72.6,Card,2025-12,Sunday,Q4,2025
254,2025-10-02,2,736,15,7,1,57.21,22.0,57.21,22.0,35.21,61.5,Card,2025-10,Thursday,Q4,2025
255,2025-12-21,3,215,1,12,1,3.65,2.2,3.65,2.2,1.45,39.7,Card,2025-12,Sunday,Q4,2025
256,2025-11-29,3,180,3,11,1,7.83,4.2,7.83,4.2,3.63,46.4,Digital Wallet,2025-11,Saturday,Q4,2025
257,2025-06-19,4,281,13,15,3,100.79,45.0,302.37,135.0,167.37,55.4,Digital Wallet,2025-06,Thursday,Q2,2025
258,2024-11-26,2,417,10,7,2,6.51,3.2,13.02,6.4,6.62,50.8,Card,2024-11,Tuesday,Q4,2024
259,2024-08-17,1,941,27,4,1,63.01,18.0,63.01,18.0,45.01,71.4,Card,2024-08,Saturday,Q3,2024
260,2024-09-12,1,338,13,4,2,98.33,45.0,196.66,90.0,106.66,54.2,Card,2024-09,Thursday,Q3,2024
261,2025-10-03,5,861,17,19,1,308.94,120.0,308.94,120.0,188.94,61.2,Digital Wallet,2025-10,Friday,Q4,2025
262,2025-01-21,2,869,30,8,2,28.65,8.0,57.3,16.0,41.3,72.1,Cash,2025-01,Tuesday,Q1,2025
263,2025-03-18,1,694,4,4,2,12.87,7.0,25.74,14.0,11.74,45.6,Cash,2025-03,Tuesday,Q1,2025
264,2025-02-24,1,614,43,4,2,6.17,1.8,12.34,3.6,8.74,70.8,Digital Wallet,2025-02,Monday,Q1,2025
265,2025-09-26,1,667,44,3,2,45.39,15.0,90.78,30.0,60.78,67.0,Card,2025-09,Friday,Q3,2025
266,2025-03-31,1,141,41,4,1,15.01,4.0,15.01,4.0,11.01,73.4,Cash,2025-03,Monday,Q1,2025
267,2025-01-01,2,907,35,7,2,7.06,2.0,14.12,4.0,10.12,71.7,Card,2025-01,Wednesday,Q1,2025
268,2024-01-09,2,674,44,5,1,44.64,15.0,44.64,15.0,29.64,66.4,Card,2024-01,Tuesday,Q1,2024
269,2025-12-12,3,479,27,11,1,65.74,18.0,65.74,18.0,47.74,72.6,Card,2025-12,Friday,Q4,2025
270,2024-06-15,1,898,3,2,1,7.64,4.2,7.64,4.2,3.44,45.0,Card,2024-06,Saturday,Q2,2024
271,2024-08-06,1,753,50,4,4,17.46,5.5,69.84,22.0,47.84,68.5,Card,2024-08,Tuesday,Q3,2024
272,2024-01-07,2,76,23,7,1,148.11,45.0,148.11,45.0,103.11,69.6,Cash,2024-01,Sunday,Q1,2024
273,2025-01-03,1,31,7,3,1,2.86,1.2,2.86,1.2,1.66,58.0,Card,2025-01,Friday,Q1,2025
274,2025-07-21,1,201,2,1,1,5.24,2.5,5.24,2.5,2.74,52.3,Cash,2025-07,Monday,Q3,2025
275,2025-01-23,3,907,8,12,1,10.71,5.5,10.71,5.5,5.21,48.6,Digital Wallet,2025-01,Thursday,Q1,2025
276,2025-11-07,1,540,50,1,5,17.3,5.5,86.5,27.5,59.0,68.2,Digital Wallet,2025-11,Friday,Q4,2025
277,2024-05-13,4,197,31,16,2,10.47,3.5,20.94,7.0,13.94,66.6,Card,2024-05,Monday,Q2,2024
278,2024-02-17,4,602,13,14,3,97.29,45.0,291.87,135.0,156.87,53.7,Card,2024-02,Saturday,Q1,2024
279,2024-10-13,4,872,24,13,2,163.53,55.0,327.06,110.0,217.06,66.4,Digital Wallet,2024-10,Sunday,Q4,2024
280,2025-09-21,1,521,19,3,3,39.98,15.0,119.94,45.0,74.94,62.5,Card,2025-09,Sunday,Q3,2025
281,2025-04-30,1,411,41,1,4,14.55,4.0,58.2,16.0,42.2,72.5,Digital Wallet,2025-04,Wednesday,Q2,2025
282,2025-08-08,1,863,18,1,2,48.97,18.0,97.94,36.0,61.94,63.2,Card,2025-08,Friday,Q3,2025
283,2024-08-23,3,477,29,12,1,39.63,10.0,39.63,10.0,29.63,74.8,Digital Wallet,2024-08,Friday,Q3,2024
284,2024-11-20,1,26,7,3,1,2.91,1.2,2.91,1.2,1.71,58.8,Card,2024-11,Wednesday,Q4,2024
285,2025-05-28,2,660,3,5,1,7.18,4.2,7.18,4.2,2.98,41.5,Card,2025-05,Wednesday,Q2,2025
286,2025-11-30,4,196,46,15,2,23.76,8.0,47.52,16.0,31.52,66.3,Card,2025-11,Sunday,Q4,2025
287,2024-12-20,4,414,48,13,3,18.94,6.5,56.82,19.5,37.32,65.7,Card,2024-12,Friday,Q4,2024
288,2024-06-01,4,234,15,14,2,60.08,22.0,120.16,44.0,76.16,63.4,Digital Wallet,2024-06,Saturday,Q2,2024
289,2025-04-24,4,473,22,14,2,79.42,22.0,158.84,44.0,114.84,72.3,Digital Wallet,2025-04,Thursday,Q2,2025
290,2025-03-03,1,461,36,2,1,22.54,7.0,22.54,7.0,15.54,68.9,Digital Wallet,2025-03,Monday,Q1,2025
291,2025-05-26,4,855,15,16,1,61.57,22.0,61.57,22.0,39.57,64.3,Cash,2025-05,Monday,Q2,2025
292,2024-11-02,2,24,26,7,1,50.33,12.0,50.33,12.0,38.33,76.2,Digital Wallet,2024-11,Saturday,Q4,2024
293,2025-09-14,3,401,50,12,1,17.43,5.5,17.43,5.5,11.93,68.4,Card,2025-09,Sunday,Q3,2025
294,2025-08-06,5,655,46,18,1,23.82,8.0,23.82,8.0,15.82,66.4,Cash,2025-08,Wednesday,Q3,2025
295,2025-05-15,1,204,5,2,3,8.27,4.5,24.81,13.5,11.31,45.6,Cash,2025-05,Thursday,Q2,2025
296,2025-02-02,5,887,14,20,1,20.63,5.0,20.63,5.0,15.63,75.8,Cash,2025-02,Sunday,Q1,2025
297,2025-04-12,2,863,38,6,1,6.93,2.2,6.93,2.2,4.73,68.3,Card,2025-04,Saturday,Q2,2025
298,2025-09-24,4,469,25,13,3,19.78,5.0,59.34,15.0,44.34,74.7,Digital Wallet,2025-09,Wednesday,Q3,2025
299,2024-09-02,4,162,17,13,2,304.92,120.0,609.84,240.0,369.84,60.6,Digital Wallet,2024-09,Monday,Q3,2024
300,2024-03-19,4,517,50,14,2,17.55,5.5,35.1,11.0,24.1,68.7,Card,2024-03,Tuesday,Q1,2024
301,2025-04-18,1,655,37,4,2,51.77,18.0,103.54,36.0,67.54,65.2,Card,2025-04,Friday,Q2,2025
302,2025-03-24,1,841,18,1,3,50.52,18.0,151.56,54.0,97.56,64.4,Card,2025-03,Monday,Q1,2025
303,2024-05-07,3,401,6,11,2,6.76,3.8,13.52,7.6,5.92,43.8,Card,2024-05,Tuesday,Q2,2024
304,2025-10-12,4,657,35,15,2,6.95,2.0,13.9,4.0,9.9,71.2,Cash,2025-10,Sunday,Q4,2025
305,2025-11-11,1,172,3,3,1,7.37,4.2,7.37,4.2,3.17,43.0,Cash,2025-11,Tuesday,Q4,2025
306,2025-10-01,1,555,26,2,4,48.02,12.0,192.08,48.0,144.08,75.0,Card,2025-10,Wednesday,Q4,2025
307,2024-03-08,3,286,42,10,2,49.55,18.0,99.1,36.0,63.1,63.7,Digital Wallet,2024-03,Friday,Q1,2024
308,2025-12-14,2,947,49,7,2,29.33,9.0,58.66,18.0,40.66,69.3,Cash,2025-12,Sunday,Q4,2025
309,2024-03-10,2,624,47,6,1,17.0,5.0,17.0,5.0,12.0,70.6,Digital Wallet,2024-03,Sunday,Q1,2024
310,2024-01-14,1,632,40,4,1,9.22,2.8,9.22,2.8,6.42,69.6,Cash,2024-01,Sunday,Q1,2024
311,2024-03-02,1,511,12,1,1,29.2,8.0,29.2,8.0,21.2,72.6,Digital Wallet,2024-03,Saturday,Q1,2024
312,2024-08-22,4,340,14,14,1,20.59,5.0,20.59,5.0,15.59,75.7,Cash,2024-08,Thursday,Q3,2024
313,2024-09-07,2,621,16,6,1,87.94,35.0,87.94,35.0,52.94,60.2,Digital Wallet,2024-09,Saturday,Q3,2024
314,2024-03-22,5,369,21,20,1,30.77,8.0,30.77,8.0,22.77,74.0,Digital Wallet,2024-03,Friday,Q1,2024
315,2024-11-03,3,157,36,12,2,22.54,7.0,45.08,14.0,31.08,68.9,Card,2024-11,Sunday,Q4,2024
316,2025-07-29,3,74,14,10,2,19.0,5.0,38.0,10.0,28.0,73.7,Digital Wallet,2025-07,Tuesday,Q3,2025
317,2025-01-17,2,316,42,5,5,52.45,18.0,262.25,90.0,172.25,65.7,Card,2025-01,Friday,Q1,2025
318,2024-12-22,2,501,34,8,1,8.33,2.5,8.33,2.5,5.83,70.0,Digital Wallet,2024-12,Sunday,Q4,2024
319,2025-12-15,3,152,16,11,1,87.72,35.0,87.72,35.0,52.72,60.1,Cash,2025-12,Monday,Q4,2025
320,2025-11-09,4,13,8,16,2,10.89,5.5,21.78,11.0,10.78,49.5,Cash,2025-11,Sunday,Q4,2025
321,2024-03-23,2,194,45,7,1,19.99,6.0,19.99,6.0,13.99,70.0,Card,2024-03,Saturday,Q1,2024
322,2024-04-01,1,587,37,2,1,52.14,18.0,52.14,18.0,34.14,65.5,Card,2024-04,Monday,Q2,2024
323,2024-11-11,1,173,39,4,1,13.02,4.0,13.02,4.0,9.02,69.3,Cash,2024-11,Monday,Q4,2024
324,2025-03-17,1,384,12,2,2,30.0,8.0,60.0,16.0,44.0,73.3,Card,2025-03,Monday,Q1,2025
325,2025-08-03,4,191,13,14,1,96.62,45.0,96.62,45.0,51.62,53.4,Digital Wallet,2025-08,Sunday,Q3,2025
326,2024-03-22,1,387,8,2,1,10.98,5.5,10.98,5.5,5.48,49.9,Cash,2024-03,Friday,Q1,2024
327,2024-04-13,1,273,39,1,1,12.47,4.0,12.47,4.0,8.47,67.9,Card,2024-04,Saturday,Q2,2024
328,2024-12-17,5,837,16,20,4,90.99,35.0,363.96,140.0,223.96,61.5,Loyalty Points,2024-12,Tuesday,Q4,2024
329,2024-12-04,4,4,30,14,3,28.57,8.0,85.71,24.0,61.71,72.0,Card,2024-12,Wednesday,Q4,2024
330,2025-06-27,1,717,49,4,3,28.03,9.0,84.09,27.0,57.09,67.9,Cash,2025-06,Friday,Q2,2025
331,2025-05-31,1,510,6,4,1,6.77,3.8,6.77,3.8,2.97,43.9,Card,2025-05,Saturday,Q2,2025
332,2025-11-06,3,109,28,11,5,26.0,7.0,130.0,35.0,95.0,73.1,Digital Wallet,2025-11,Thursday,Q4,2025
333,2025-11-12,1,548,41,3,2,15.55,4.0,31.1,8.0,23.1,74.3,Digital Wallet,2025-11,Wednesday,Q4,2025
334,2025-09-07,1,352,25,4,3,20.3,5.0,60.9,15.0,45.9,75.4,Digital Wallet,2025-09,Sunday,Q3,2025
335,2025-03-23,4,229,16,15,1,92.15,35.0,92.15,35.0,57.15,62.0,Digital Wallet,2025-03,Sunday,Q1,2025
336,2024-04-28,3,131,44,9,4,44.14,15.0,176.56,60.0,116.56,66.0,Cash,2024-04,Sunday,Q2,2024
337,2024-05-09,2,617,38,8,1,6.86,2.2,6.86,2.2,4.66,67.9,Digital Wallet,2024-05,Thursday,Q2,2024
338,2025-05-04,3,221,23,11,2,143.83,45.0,287.66,90.0,197.66,68.7,Digital Wallet,2025-05,Sunday,Q2,2025
339,2024-08-18,3,54,50,12,1,17.63,5.5,17.63,5.5,12.13,68.8,Digital Wallet,2024-08,Sunday,Q3,2024
340,2024-12-22,4,401,3,14,2,7.65,4.2,15.3,8.4,6.9,45.1,Card,2024-12,Sunday,Q4,2024
341,2024-04-09,1,771,38,3,3,6.96,2.2,20.88,6.6,14.28,68.4,Card,2024-04,Tuesday,Q2,2024
342,2024-05-20,2,495,11,6,1,1022.51,650.0,1022.51,650.0,372.51,36.4,Card,2024-05,Monday,Q2,2024
343,2025-11-26,4,949,2,13,1,5.29,2.5,5.29,2.5,2.79,52.7,Card,2025-11,Wednesday,Q4,2025
344,2024-12-12,3,994,10,9,2,6.25,3.2,12.5,6.4,6.1,48.8,Card,2024-12,Thursday,Q4,2024
345,2024-10-08,3,456,24,9,1,158.83,55.0,158.83,55.0,103.83,65.4,Cash,2024-10,Tuesday,Q4,2024
346,2025-06-05,1,601,26,1,2,51.46,12.0,102.92,24.0,78.92,76.7,Card,2025-06,Thursday,Q2,2025
347,2025-05-10,5,720,28,19,1,23.9,7.0,23.9,7.0,16.9,70.7,Digital Wallet,2025-05,Saturday,Q2,2025
348,2025-10-29,1,772,14,2,2,19.0,5.0,38.0,10.0,28.0,73.7,Card,2025-10,Wednesday,Q4,2025
349,2024-11-17,1,132,37,3,1,51.75,18.0,51.75,18.0,33.75,65.2,Card,2024-11,Sunday,Q4,2024
350,2025-06-19,5,361,39,17,1,13.2,4.0,13.2,4.0,9.2,69.7,Card,2025-06,Thursday,Q2,2025
351,2024-08-09,3,285,9,11,2,2.15,0.9,4.3,1.8,2.5,58.1,Cash,2024-08,Friday,Q3,2024
352,2025-12-14,3,732,20,10,2,24.79,6.0,49.58,12.0,37.58,75.8,Card,2025-12,Sunday,Q4,2025
353,2025-03-20,2,988,39,5,1,13.23,4.0,13.23,4.0,9.23,69.8,Card,2025-03,Thursday,Q1,2025
354,2024-12-03,3,372,22,10,2,78.18,22.0,156.36,44.0,112.36,71.9,Card,2024-12,Tuesday,Q4,2024
355,2024-11-09,3,827,32,11,1,20.09,6.0,20.09,6.0,14.09,70.1,Cash,2024-11,Saturday,Q4,2024
356,2025-11-25,5,545,25,18,3,19.51,5.0,58.53,15.0,43.53,74.4,Cash,2025-11,Tuesday,Q4,2025
357,2025-12-31,1,130,10,1,1,6.77,3.2,6.77,3.2,3.57,52.7,Cash,2025-12,Wednesday,Q4,2025
358,2024-07-06,2,363,30,8,1,30.05,8.0,30.05,8.0,22.05,73.4,Digital Wallet,2024-07,Saturday,Q3,2024
359,2024-08-22,2,879,6,7,4,7.24,3.8,28.96,15.2,13.76,47.5,Cash,2024-08,Thursday,Q3,2024
360,2024-03-19,4,968,4,15,2,13.07,7.0,26.14,14.0,12.14,46.4,Card,2024-03,Tuesday,Q1,2024
361,2025-12-20,3,354,16,9,5,90.96,35.0,454.8,175.0,279.8,61.5,Loyalty Points,2025-12,Saturday,Q4,2025
362,2025-11-21,5,783,34,19,3,8.26,2.5,24.78,7.5,17.28,69.7,Card,2025-11,Friday,Q4,2025
363,2024-02-22,2,389,6,6,4,7.23,3.8,28.92,15.2,13.72,47.4,Digital Wallet,2024-02,Thursday,Q1,2024
364,2024-07-09,2,10,11,6,1,990.08,650.0,990.08,650.0,340.08,34.3,Digital Wallet,2024-07,Tuesday,Q3,2024
365,2024-01-08,1,673,17,3,1,294.95,120.0,294.95,120.0,174.95,59.3,Digital Wallet,2024-01,Monday,Q1,2024
366,2025-07-03,4,112,50,14,2,17.73,5.5,35.46,11.0,24.46,69.0,Card,2025-07,Thursday,Q3,2025
367,2025-01-02,4,727,13,14,1,97.96,45.0,97.96,45.0,52.96,54.1,Digital Wallet,2025-01,Thursday,Q1,2025
368,2024-05-01,2,564,28,8,2,24.99,7.0,49.98,14.0,35.98,72.0,Digital Wallet,2024-05,Wednesday,Q2,2024
369,2025-02-02,1,981,4,1,1,13.35,7.0,13.35,7.0,6.35,47.6,Card,2025-02,Sunday,Q1,2025
370,2025-11-25,4,440,49,15,2,27.38,9.0,54.76,18.0,36.76,67.1,Card,2025-11,Tuesday,Q4,2025
371,2025-03-15,1,157,47,1,1,17.61,5.0,17.61,5.0,12.61,71.6,Loyalty Points,2025-03,Saturday,Q1,2025
372,2025-12-18,4,626,13,14,5,96.32,45.0,481.6,225.0,256.6,53.3,Card,2025-12,Thursday,Q4,2025
373,2024-08-24,1,437,26,3,1,48.04,12.0,48.04,12.0,36.04,75.0,Card,2024-08,Saturday,Q3,2024
374,2024-12-25,3,253,21,9,3,28.65,8.0,85.95,24.0,61.95,72.1,Digital Wallet,2024-12,Wednesday,Q4,2024
375,2024-08-05,1,287,47,4,1,16.76,5.0,16.76,5.0,11.76,70.2,Card,2024-08,Monday,Q3,2024
376,2024-04-09,3,700,36,11,2,23.54,7.0,47.08,14.0,33.08,70.3,Card,2024-04,Tuesday,Q2,2024
377,2024-03-30,4,134,41,14,2,14.53,4.0,29.06,8.0,21.06,72.5,Card,2024-03,Saturday,Q1,2024
378,2024-04-11,1,560,34,2,1,8.02,2.5,8.02,2.5,5.52,68.8,Card,2024-04,Thursday,Q2,2024
379,2024-05-10,1,564,38,3,3,7.27,2.2,21.81,6.6,15.21,69.7,Card,2024-05,Friday,Q2,2024
380,2024-01-23,1,281,45,1,4,20.58,6.0,82.32,24.0,58.32,70.8,Cash,2024-01,Tuesday,Q1,2024
381,2025-02-11,2,546,33,8,5,17.1,5.5,85.5,27.5,58.0,67.8,Card,2025-02,Tuesday,Q1,2025
382,2025-09-13,1,189,1,1,1,3.94,2.2,3.94,2.2,1.74,44.2,Digital Wallet,2025-09,Saturday,Q3,2025
383,2024-10-30,3,566,8,10,1,10.77,5.5,10.77,5.5,5.27,48.9,Cash,2024-10,Wednesday,Q4,2024
384,2024-10-11,5,277,4,18,2,13.04,7.0,26.08,14.0,12.08,46.3,Card,2024-10,Friday,Q4,2024
385,2024-12-21,3,996,24,11,1,162.53,55.0,162.53,55.0,107.53,66.2,Card,2024-12,Saturday,Q4,2024
386,2025-09-18,1,59,34,3,1,7.73,2.5,7.73,2.5,5.23,67.7,Loyalty Points,2025-09,Thursday,Q3,2025
387,2025-07-04,3,889,37,12,2,52.22,18.0,104.44,36.0,68.44,65.5,Card,2025-07,Friday,Q3,2025
388,2025-10-03,3,565,14,11,3,19.4,5.0,58.2,15.0,43.2,74.2,Cash,2025-10,Friday,Q4,2025
389,2025-02-08,1,238,47,4,2,16.3,5.0,32.6,10.0,22.6,69.3,Card,2025-02,Saturday,Q1,2025
390,2025-10-25,1,318,11,2,3,955.99,650.0,2867.97,1950.0,917.97,32.0,Card,2025-10,Saturday,Q4,2025
391,2024-09-08,2,661,26,5,1,50.51,12.0,50.51,12.0,38.51,76.2,Card,2024-09,Sunday,Q3,2024
392,2024-01-22,1,14,36,2,2,23.61,7.0,47.22,14.0,33.22,70.4,Card,2024-01,Monday,Q1,2024
393,2025-10-04,3,812,1,11,4,3.93,2.2,15.72,8.8,6.92,44.0,Card,2025-10,Saturday,Q4,2025
394,2024-05-22,2,577,29,8,3,38.61,10.0,115.83,30.0,85.83,74.1,Card,2024-05,Wednesday,Q2,2024
395,2025-12-09,1,557,8,3,1,10.56,5.5,10.56,5.5,5.06,47.9,Digital Wallet,2025-12,Tuesday,Q4,2025
396,2025-03-01,1,935,15,2,1,59.11,22.0,59.11,22.0,37.11,62.8,Card,2025-03,Saturday,Q1,2025
397,2025-12-01,2,906,38,5,3,6.8,2.2,20.4,6.6,13.8,67.6,Loyalty Points,2025-12,Monday,Q4,2025
398,2024-03-27,5,620,6,18,1,7.13,3.8,7.13,3.8,3.33,46.7,Card,2024-03,Wednesday,Q1,2024
399,2025-11-14,3,640,19,12,1,40.64,15.0,40.64,15.0,25.64,63.1,Digital Wallet,2025-11,Friday,Q4,2025
400,2025-11-02,1,152,20,4,2,25.78,6.0,51.56,12.0,39.56,76.7,Card,2025-11,Sunday,Q4,2025
401,2024-07-05,4,362,21,16,1,30.3,8.0,30.3,8.0,22.3,73.6,Cash,2024-07,Friday,Q3,2024
402,2025-07-05,3,546,35,12,3,7.01,2.0,21.03,6.0,15.03,71.5,Digital Wallet,2025-07,Saturday,Q3,2025
403,2024-01-18,2,486,9,7,4,2.17,0.9,8.68,3.6,5.08,58.5,Digital Wallet,2024-01,Thursday,Q1,2024
404,2025-03-07,1,848,15,2,1,59.25,22.0,59.25,22.0,37.25,62.9,Card,2025-03,Friday,Q1,2025
405,2025-03-10,2,719,7,6,2,2.67,1.2,5.34,2.4,2.94,55.1,Card,2025-03,Monday,Q1,2025
406,2024-03-21,1,13,37,2,3,49.84,18.0,149.52,54.0,95.52,63.9,Card,2024-03,Thursday,Q1,2024
407,2025-06-24,3,307,31,9,1,9.78,3.5,9.78,3.5,6.28,64.2,Card,2025-06,Tuesday,Q2,2025
408,2025-10-19,1,770,12,4,1,30.53,8.0,30.53,8.0,22.53,73.8,Digital Wallet,2025-10,Sunday,Q4,2025
409,2024-05-08,4,411,40,13,1,9.27,2.8,9.27,2.8,6.47,69.8,Card,2024-05,Wednesday,Q2,2024
410,2024-11-16,3,415,25,12,1,19.38,5.0,19.38,5.0,14.38,74.2,Card,2024-11,Saturday,Q4,2024
411,2024-03-20,2,798,43,5,1,5.73,1.8,5.73,1.8,3.93,68.6,Cash,2024-03,Wednesday,Q1,2024
412,2024-11-12,1,207,34,1,1,8.04,2.5,8.04,2.5,5.54,68.9,Digital Wallet,2024-11,Tuesday,Q4,2024
413,2024-02-16,1,96,20,3,1,26.14,6.0,26.14,6.0,20.14,77.0,Card,2024-02,Friday,Q1,2024
414,2024-12-05,2,760,33,6,1,16.18,5.5,16.18,5.5,10.68,66.0,Digital Wallet,2024-12,Thursday,Q4,2024
415,2025-05-03,3,873,2,9,1,5.71,2.5,5.71,2.5,3.21,56.2,Card,2025-05,Saturday,Q2,2025
416,2024-12-15,2,135,22,8,1,76.31,22.0,76.31,22.0,54.31,71.2,Digital Wallet,2024-12,Sunday,Q4,2024
417,2025-08-03,3,510,7,11,3,2.81,1.2,8.43,3.6,4.83,57.3,Loyalty Points,2025-08,Sunday,Q3,2025
418,2024-03-30,2,466,18,7,4,50.37,18.0,201.48,72.0,129.48,64.3,Card,2024-03,Saturday,Q1,2024
419,2024-03-13,1,791,30,3,1,30.78,8.0,30.78,8.0,22.78,74.0,Card,2024-03,Wednesday,Q1,2024
420,2024-05-23,5,996,37,19,1,49.49,18.0,49.49,18.0,31.49,63.6,Digital Wallet,2024-05,Thursday,Q2,2024
421,2025-11-27,1,376,24,1,2,161.9,55.0,323.8,110.0,213.8,66.0,Card,2025-11,Thursday,Q4,2025
422,2024-09-26,4,699,2,14,5,5.61,2.5,28.05,12.5,15.55,55.4,Cash,2024-09,Thursday,Q3,2024
423,2024-06-07,4,298,25,13,1,19.44,5.0,19.44,5.0,14.44,74.3,Digital Wallet,2024-06,Friday,Q2,2024
424,2025-11-16,1,478,25,1,1,19.16,5.0,19.16,5.0,14.16,73.9,Digital Wallet,2025-11,Sunday,Q4,2025
425,2025-02-10,4,205,21,16,1,29.13,8.0,29.13,8.0,21.13,72.5,Digital Wallet,2025-02,Monday,Q1,2025
426,2024-04-27,1,40,35,2,1,6.86,2.0,6.86,2.0,4.86,70.8,Card,2024-04,Saturday,Q2,2024
427,2024-08-06,1,889,3,3,2,7.6,4.2,15.2,8.4,6.8,44.7,Card,2024-08,Tuesday,Q3,2024
428,2025-06-21,1,915,16,4,3,88.57,35.0,265.71,105.0,160.71,60.5,Digital Wallet,2025-06,Saturday,Q2,2025
